Date,Open,High,Low,Close,Adj Close,Volume
2020-04-06,22.322500,23.947500,22.057501,23.712500,23.643038,8311600
2020-04-07,25.067499,25.157499,23.577499,23.620001,23.550810,11768400
2020-04-08,24.080000,24.799999,23.665001,24.647499,24.575298,9232400
2020-04-09,25.072500,25.320000,24.287500,24.709999,24.637615,10139200
2020-04-13,24.520000,25.375000,24.225000,25.277500,25.203453,6898800
2020-04-14,26.290001,27.605000,26.110001,27.462500,27.382053,11735200
2020-04-15,26.605000,27.315001,26.250000,26.834999,26.756390,7038000
2020-04-16,27.430000,28.090000,26.910000,27.852501,27.770912,11846800
2020-04-17,28.517500,28.660000,27.502501,28.312500,28.229563,8738800
2020-04-20,27.812500,28.507500,27.645000,27.657499,27.576481,7417200
2020-04-21,27.122499,27.260000,25.309999,25.600000,25.525009,12101600
2020-04-22,26.707500,27.472500,26.490000,27.182501,27.102875,7283600
2020-04-23,27.362499,28.030001,26.924999,27.052500,26.973253,8200000
2020-04-24,27.137501,27.985001,26.777500,27.942499,27.860647,6488400
2020-04-27,28.490000,28.607500,28.055000,28.282499,28.199650,6672400
2020-04-28,28.799999,28.799999,27.200001,27.275000,27.195103,9242400
2020-04-29,28.485001,29.442499,28.200001,29.135000,29.049654,8242800
2020-04-30,29.459999,29.462500,28.752501,29.245001,29.159332,7374000
2020-05-01,27.985001,28.562500,27.240000,27.477501,27.397011,7937200
2020-05-04,27.217501,28.209999,27.090000,28.165001,28.082497,5598400
2020-05-05,28.717501,29.434999,28.580000,28.792500,28.708157,5884000
2020-05-06,29.245001,29.682501,28.912500,29.142500,29.057133,5655200
2020-05-07,29.879999,30.132500,29.535000,29.915001,29.827370,5226800
2020-05-08,30.355000,30.740000,30.094999,30.700001,30.610071,5575600
2020-05-11,30.337500,31.542500,30.267500,31.209999,31.118574,4851600
2020-05-12,31.415001,31.594999,29.947500,29.965000,29.877222,5412000
2020-05-13,30.110001,30.615000,28.490000,29.217501,29.131912,9281200
2020-05-14,28.862499,29.867500,28.305000,29.855000,29.767544,8350800
2020-05-15,29.040001,30.264999,28.932501,30.240000,30.151417,6766800
2020-05-18,31.059999,31.657499,30.852501,31.397499,31.305525,7672800
2020-05-19,31.442499,32.035000,31.184999,31.195000,31.103619,7248400
2020-05-20,31.937500,32.555000,31.937500,32.465000,32.369900,5425600
2020-05-21,32.490002,32.662498,31.615000,31.750000,31.656994,7224400
2020-05-22,31.625000,32.022499,31.372499,31.947500,31.853916,3961200
2020-05-26,32.985001,33.042500,31.735001,31.820000,31.726788,6090800
2020-05-27,31.647499,32.169998,30.375000,32.122501,32.028404,10708400
2020-05-28,31.795000,33.017502,31.792500,31.997499,31.903769,8429200
2020-05-29,32.189999,33.047501,31.702499,32.867500,32.771221,11545200
2020-06-01,32.709999,33.294998,32.612499,33.217499,33.120193,4650400
2020-06-02,33.297501,33.630001,32.607498,33.630001,33.531487,5438400
2020-06-03,33.797501,34.142502,33.552502,33.924999,33.825623,3686000
2020-06-04,33.807499,34.240002,33.072498,33.439999,33.342041,7121600
2020-06-05,33.735001,34.947498,33.625000,34.750000,34.648205,6280400
2020-06-08,34.715000,35.340000,34.267502,35.322498,35.219028,6281600
2020-06-09,35.049999,36.084999,35.032501,35.805000,35.700115,5685200
2020-06-10,36.325001,37.154999,36.185001,36.695000,36.587509,7748400
2020-06-11,35.497501,35.897499,33.032501,33.067501,32.970634,10452800
2020-06-12,34.494999,34.842499,32.404999,33.529999,33.431778,12198800
2020-06-15,32.564999,34.580002,32.307499,34.367500,34.266827,8127600
2020-06-16,35.842499,36.217499,34.314999,35.602501,35.498211,8626000
2020-06-17,36.012501,36.340000,35.560001,35.775002,35.670204,5237200
2020-06-18,35.692501,36.057499,35.459999,35.997501,35.892052,5772400
2020-06-19,36.724998,36.785000,35.450001,35.952499,35.847183,6436800
2020-06-22,35.955002,36.877499,35.840000,36.845001,36.737068,4323600
2020-06-23,37.320000,38.130001,37.154999,37.432499,37.322845,4109200
2020-06-24,37.205002,37.599998,35.452499,35.932499,35.827240,8475600
2020-06-25,35.935001,36.657501,35.174999,36.622501,36.515221,5638400
2020-06-26,36.509998,36.517502,34.700001,34.832500,34.730465,7553200
2020-06-29,34.787498,35.615002,34.012501,35.567501,35.463310,6371600
2020-06-30,35.587502,37.167500,35.542500,36.922501,36.814342,4574400
2020-07-01,37.009998,38.169998,36.849998,37.862499,37.751587,4643200
2020-07-02,38.612499,39.014999,38.237499,38.375000,38.262589,4683200
2020-07-06,39.392502,40.424999,39.377499,40.272499,40.154526,4286400
2020-07-07,40.174999,41.037498,39.627499,39.702499,39.586197,5047200
2020-07-08,40.142502,40.767502,39.674999,40.732498,40.613178,4038000
2020-07-09,41.347500,41.665001,40.025002,41.410000,41.288696,6123200
2020-07-10,41.342499,42.082500,40.520000,42.027500,41.904388,4558800
2020-07-13,42.922501,43.845001,40.007500,40.277500,40.159515,8268000
2020-07-14,39.492500,40.967499,38.477501,40.865002,40.745296,10743600
2020-07-15,41.264999,41.564999,39.942501,40.955002,40.835030,7305600
2020-07-16,40.072498,40.637501,39.347500,40.382500,40.264206,5644400
2020-07-17,40.632500,40.805000,39.840000,40.512501,40.393826,4705600
2020-07-20,40.750000,43.017502,40.332500,42.840000,42.714508,3868400
2020-07-21,43.352501,43.357498,41.660000,41.937500,41.814651,5806800
2020-07-22,42.077499,42.517502,41.470001,42.232498,42.108784,3993600
2020-07-23,42.090000,42.292500,39.562500,40.005001,39.887814,8162000
2020-07-24,38.805000,39.685001,37.950001,39.235001,39.120068,7745200
2020-07-27,39.782501,40.772499,39.540001,40.650002,40.530926,5023200
2020-07-28,40.402500,40.567501,39.527500,39.639999,39.523880,3670000
2020-07-29,40.090000,40.807499,39.962502,40.557499,40.438694,3464800
2020-07-30,39.910000,41.130001,39.542500,40.965000,40.845001,4448400
2020-07-31,42.427502,42.455002,40.877499,42.419998,42.295734,5911600
2020-08-03,43.137501,43.794998,43.080002,43.542500,43.414948,3741200
2020-08-04,43.355000,43.887501,43.142502,43.880001,43.751461,3707200
2020-08-05,44.032501,44.235001,43.680000,44.110001,43.980789,3098400
2020-08-06,44.017502,45.369999,43.814999,45.232498,45.099998,3844800
2020-08-07,45.057499,45.330002,43.474998,44.215000,44.085480,5650800
2020-08-10,44.310001,44.395000,42.665001,43.820000,43.691635,5162000
2020-08-11,43.435001,43.877499,41.987499,42.185001,42.061428,5966400
2020-08-12,42.855000,44.599998,42.855000,44.307499,44.177708,4694000
2020-08-13,44.537498,45.250000,44.195000,44.482498,44.352196,4498000
2020-08-14,44.654999,44.767502,43.915001,44.400002,44.269939,2952000
2020-08-17,44.950001,45.522499,44.904999,45.384998,45.252052,2510400
2020-08-18,45.770000,46.450001,45.279999,46.270000,46.134460,2124000
2020-08-19,46.279999,46.625000,45.505001,45.665001,45.531235,3121800
2020-08-20,45.384998,47.090000,45.264999,46.930000,46.792526,2139800
2020-08-21,47.025002,47.724998,46.770000,47.555000,47.415695,2402600
2020-08-24,48.674999,48.955002,47.380001,48.169998,48.028893,2574200
2020-08-25,47.884998,48.945000,47.750000,48.919998,48.776695,2477200
2020-08-26,49.340000,51.060001,49.310001,50.994999,50.845619,3168800
2020-08-27,51.380001,51.665001,49.875000,50.654999,50.506615,4669800
2020-08-28,51.110001,51.415001,50.650002,51.185001,51.035065,2885000
2020-08-31,51.410000,52.674999,51.240002,52.080002,51.927441,3390600
2020-09-01,52.994999,53.845001,52.355000,53.799999,53.642403,3699600
2020-09-02,54.990002,55.014999,52.715000,54.805000,54.644459,5335600
2020-09-03,53.174999,53.299999,48.165001,49.185001,49.040924,10667200
2020-09-04,48.685001,49.744999,43.904999,47.880001,47.739746,11185600
2020-09-08,44.130001,46.099998,43.215000,43.314999,43.188114,7298400
2020-09-09,45.095001,46.555000,44.305000,45.840000,45.705719,7893800
2020-09-10,46.880001,47.279999,43.424999,43.959999,43.831226,7611400
2020-09-11,44.689999,44.935001,42.270000,43.404999,43.277851,7660800
2020-09-14,44.654999,45.580002,44.235001,44.915001,44.783428,5110200
2020-09-15,46.145000,46.665001,45.619999,46.195000,46.059681,4727600
2020-09-16,46.424999,46.615002,44.615002,44.669998,44.539146,5573400
2020-09-17,42.404999,43.980000,42.134998,43.340000,43.213043,6285800
2020-09-18,43.724998,43.849998,40.855000,42.195000,42.071396,8365600
2020-09-21,40.959999,42.560001,40.189999,42.560001,42.435329,7596400
2020-09-22,43.340000,44.285000,42.220001,44.084999,43.955860,4918600
2020-09-23,44.009998,44.044998,41.119999,41.375000,41.253799,5876800
2020-09-24,40.590000,42.825001,40.485001,41.790001,41.667583,7470200
2020-09-25,41.945000,43.990002,41.455002,43.770000,43.641785,4983400
2020-09-28,45.349998,45.555000,44.474998,45.525002,45.391644,3840200
2020-09-29,45.404999,45.715000,44.950001,45.115002,44.982845,3985400
2020-09-30,45.169998,46.810001,45.119999,45.825001,45.690765,5541600
2020-10-01,47.055000,47.459999,46.424999,47.215000,47.076691,5386200
2020-10-02,45.125000,46.375000,44.255001,44.555000,44.424484,7540200
2020-10-05,45.195000,46.540001,45.174999,46.485001,46.348831,4291000
2020-10-06,46.165001,46.779999,44.459999,44.759998,44.628883,5523000
2020-10-07,45.654999,46.584999,45.485001,46.400002,46.264080,2693200
2020-10-08,47.130001,47.160000,46.455002,46.820000,46.682850,3125000
2020-10-09,47.349998,48.259998,47.244999,48.240002,48.098690,4102200
2020-10-12,49.869999,52.200001,49.500000,51.205002,51.055004,5947600
2020-10-13,51.860001,52.090000,50.724998,51.169998,51.020103,5227600
2020-10-14,51.514999,51.840000,49.740002,50.355000,50.207493,4830000
2020-10-15,48.660000,49.889999,48.450001,49.645000,49.499573,4821000
2020-10-16,50.264999,50.759998,49.049999,49.125000,48.981098,5481600
2020-10-19,49.794998,50.125000,47.160000,47.470001,47.330944,4763200
2020-10-20,47.785000,48.790001,47.235001,47.764999,47.625080,5173400
2020-10-21,47.790001,48.695000,47.474998,47.645000,47.505432,3986600
2020-10-22,47.945000,48.230000,46.525002,47.660000,47.520390,4818000
2020-10-23,47.875000,47.875000,46.840000,47.875000,47.734756,3054800
2020-10-26,47.009998,48.000000,45.150002,46.360001,46.224197,6710000
2020-10-27,46.705002,47.380001,46.314999,47.075001,46.937103,4949600
2020-10-28,45.590000,45.759998,43.349998,43.430000,43.302780,8365800
2020-10-29,43.895000,45.930000,43.715000,44.875000,44.743546,5965400
2020-10-30,44.275002,44.549999,41.904999,42.750000,42.624771,7095600
2020-11-02,43.400002,43.965000,41.900002,42.869999,42.744419,4297400
2020-11-03,43.419998,45.000000,43.134998,44.305000,44.175217,4325400
2020-11-04,47.195000,48.860001,46.650002,48.270000,48.128601,6328200
2020-11-05,50.500000,51.119999,49.985001,50.810001,50.661163,5088000
2020-11-06,50.525002,51.105000,49.220001,50.895000,50.745911,3789200
2020-11-09,51.805000,52.389999,48.650002,48.740002,48.597225,7076200
2020-11-10,47.645000,48.130001,46.095001,47.070000,46.932117,5742800
2020-11-11,47.834999,49.290001,47.730000,49.154999,49.011009,3615200
2020-11-12,49.419998,49.915001,48.279999,48.689999,48.547371,3144400
2020-11-13,49.235001,49.730000,48.490002,49.584999,49.439747,2271000
2020-11-16,49.415001,50.400002,49.220001,50.244999,50.097816,2863200
2020-11-17,50.360001,50.474998,49.735001,49.919998,49.773766,2110000
2020-11-18,49.770000,50.340000,49.205002,49.215000,49.070831,2629800
2020-11-19,49.035000,50.105000,48.799999,49.959999,49.813648,2390400
2020-11-20,49.994999,50.224998,49.299999,49.320000,49.175526,1953600
2020-11-23,49.665001,50.110001,48.540001,49.314999,49.170540,3276400
2020-11-24,49.680000,50.869999,49.060001,50.724998,50.576408,2669400
2020-11-25,51.040001,51.544998,50.750000,51.360001,51.209549,2511800
2020-11-27,51.980000,52.660000,51.904999,52.270000,52.116886,1663200
2020-11-30,52.369999,52.580002,50.790001,52.404999,52.251488,2574000
2020-12-01,53.255001,54.400002,52.895000,53.900002,53.742111,2304000
2020-12-02,53.365002,54.075001,52.709999,53.939999,53.781990,2407600
2020-12-03,54.009998,54.660000,53.840000,54.064999,53.906624,2570200
2020-12-04,54.115002,54.580002,53.860001,54.575001,54.415134,1700600
2020-12-07,54.599998,55.275002,54.540001,55.150002,54.988449,1814000
2020-12-08,54.980000,55.625000,54.320000,55.490002,55.327454,1940800
2020-12-09,55.470001,55.529999,52.610001,53.055000,52.899586,4241800
